device NVIDIA A100 80GB PCIe, triton 3.0.0
  table root 1: coverage 63.29%  [2s]
  table root 2: coverage 26.43%  [3s]
  table root 3: coverage 7.98%  [6s]
[2026-09-04 15:06:50] TRITON R=20 roots=3 seed=1138247750 target=ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
[2026-09-04 15:11:09] ctx 48: 4,294,967,296 a0 in 4.8s | cumulative a0 2.105e+11 sub 19,741,021 ver 0 | 8.14e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:14] ctx 49: 4,294,967,296 a0 in 4.8s | cumulative a0 2.147e+11 sub 20,143,730 ver 0 | 8.15e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:19] ctx 50: 4,294,967,296 a0 in 4.8s | cumulative a0 2.190e+11 sub 20,545,823 ver 0 | 8.17e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:23] ctx 51: 4,294,967,296 a0 in 4.8s | cumulative a0 2.233e+11 sub 20,949,218 ver 0 | 8.18e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:28] ctx 52: 4,294,967,296 a0 in 4.8s | cumulative a0 2.276e+11 sub 21,351,478 ver 0 | 8.19e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:33] ctx 53: 4,294,967,296 a0 in 4.8s | cumulative a0 2.319e+11 sub 21,754,858 ver 0 | 8.21e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:38] ctx 54: 4,294,967,296 a0 in 4.8s | cumulative a0 2.362e+11 sub 22,156,718 ver 0 | 8.22e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:43] ctx 55: 4,294,967,296 a0 in 4.8s | cumulative a0 2.405e+11 sub 22,559,834 ver 0 | 8.23e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:47] ctx 56: 4,294,967,296 a0 in 4.8s | cumulative a0 2.448e+11 sub 22,961,980 ver 0 | 8.24e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:52] ctx 57: 4,294,967,296 a0 in 4.8s | cumulative a0 2.491e+11 sub 23,363,931 ver 0 | 8.25e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:57] ctx 58: 4,294,967,296 a0 in 4.8s | cumulative a0 2.534e+11 sub 23,766,785 ver 0 | 8.26e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:02] ctx 59: 4,294,967,296 a0 in 4.8s | cumulative a0 2.577e+11 sub 24,170,405 ver 0 | 8.27e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:07] ctx 60: 4,294,967,296 a0 in 4.8s | cumulative a0 2.620e+11 sub 24,573,162 ver 0 | 8.28e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:11] ctx 61: 4,294,967,296 a0 in 4.8s | cumulative a0 2.663e+11 sub 24,977,047 ver 0 | 8.29e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:16] ctx 62: 4,294,967,296 a0 in 4.8s | cumulative a0 2.706e+11 sub 25,379,718 ver 0 | 8.30e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:21] ctx 63: 4,294,967,296 a0 in 4.8s | cumulative a0 2.749e+11 sub 25,782,769 ver 0 | 8.31e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:26] ctx 64: 4,294,967,296 a0 in 4.8s | cumulative a0 2.792e+11 sub 26,184,891 ver 0 | 8.32e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:31] ctx 65: 4,294,967,296 a0 in 4.8s | cumulative a0 2.835e+11 sub 26,587,083 ver 0 | 8.33e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:36] ctx 66: 4,294,967,296 a0 in 4.8s | cumulative a0 2.878e+11 sub 26,990,320 ver 0 | 8.34e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:40] ctx 67: 4,294,967,296 a0 in 4.8s | cumulative a0 2.921e+11 sub 27,393,279 ver 0 | 8.34e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:45] ctx 68: 4,294,967,296 a0 in 4.8s | cumulative a0 2.964e+11 sub 27,796,094 ver 0 | 8.35e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:50] ctx 69: 4,294,967,296 a0 in 4.8s | cumulative a0 3.006e+11 sub 28,199,341 ver 0 | 8.36e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:12:55] ctx 70: 4,294,967,296 a0 in 4.8s | cumulative a0 3.049e+11 sub 28,602,474 ver 0 | 8.37e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:00] ctx 71: 4,294,967,296 a0 in 4.8s | cumulative a0 3.092e+11 sub 29,006,068 ver 0 | 8.37e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:04] ctx 72: 4,294,967,296 a0 in 4.8s | cumulative a0 3.135e+11 sub 29,409,944 ver 0 | 8.38e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:09] ctx 73: 4,294,967,296 a0 in 4.8s | cumulative a0 3.178e+11 sub 29,812,361 ver 0 | 8.39e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:14] ctx 74: 4,294,967,296 a0 in 4.8s | cumulative a0 3.221e+11 sub 30,215,839 ver 0 | 8.39e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:19] ctx 75: 4,294,967,296 a0 in 4.8s | cumulative a0 3.264e+11 sub 30,618,634 ver 0 | 8.40e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:24] ctx 76: 4,294,967,296 a0 in 4.8s | cumulative a0 3.307e+11 sub 31,022,021 ver 0 | 8.41e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:28] ctx 77: 4,294,967,296 a0 in 4.8s | cumulative a0 3.350e+11 sub 31,424,620 ver 0 | 8.41e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:33] ctx 78: 4,294,967,296 a0 in 4.8s | cumulative a0 3.393e+11 sub 31,827,581 ver 0 | 8.42e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:38] ctx 79: 4,294,967,296 a0 in 4.8s | cumulative a0 3.436e+11 sub 32,231,959 ver 0 | 8.43e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:13:43] ctx 80: 4,294,967,296 a0 in 4.8s | cumulative a0 3.479e+11 sub 32,634,954 ver 0 | 8.43e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:13:48] ctx 81: 4,294,967,296 a0 in 4.8s | cumulative a0 3.522e+11 sub 33,039,847 ver 0 | 8.44e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:13:52] ctx 82: 4,294,967,296 a0 in 4.8s | cumulative a0 3.565e+11 sub 33,442,191 ver 0 | 8.44e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:13:57] ctx 83: 4,294,967,296 a0 in 4.8s | cumulative a0 3.608e+11 sub 33,843,642 ver 0 | 8.45e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:14:02] ctx 84: 4,294,967,296 a0 in 4.8s | cumulative a0 3.651e+11 sub 34,247,104 ver 0 | 8.45e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:14:07] ctx 85: 4,294,967,296 a0 in 4.8s | cumulative a0 3.694e+11 sub 34,649,357 ver 0 | 8.46e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:14:12] ctx 86: 4,294,967,296 a0 in 4.8s | cumulative a0 3.737e+11 sub 35,052,505 ver 0 | 8.46e+08 a0/s | expected preimages so far 0.008
