[2026-09-04 15:07:11] TRITON R=20 roots=3 seed=3971886063 target=ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
[2026-09-04 15:11:25] ctx 48: 4,294,967,296 a0 in 4.7s | cumulative a0 2.105e+11 sub 19,734,281 ver 0 | 8.27e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:30] ctx 49: 4,294,967,296 a0 in 4.7s | cumulative a0 2.147e+11 sub 20,137,184 ver 0 | 8.29e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:35] ctx 50: 4,294,967,296 a0 in 4.7s | cumulative a0 2.190e+11 sub 20,539,084 ver 0 | 8.30e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:39] ctx 51: 4,294,967,296 a0 in 4.7s | cumulative a0 2.233e+11 sub 20,943,286 ver 0 | 8.31e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:44] ctx 52: 4,294,967,296 a0 in 4.7s | cumulative a0 2.276e+11 sub 21,346,806 ver 0 | 8.33e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:49] ctx 53: 4,294,967,296 a0 in 4.7s | cumulative a0 2.319e+11 sub 21,749,333 ver 0 | 8.34e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:54] ctx 54: 4,294,967,296 a0 in 4.7s | cumulative a0 2.362e+11 sub 22,152,209 ver 0 | 8.35e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:11:58] ctx 55: 4,294,967,296 a0 in 4.7s | cumulative a0 2.405e+11 sub 22,554,747 ver 0 | 8.37e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:12:03] ctx 56: 4,294,967,296 a0 in 4.7s | cumulative a0 2.448e+11 sub 22,957,300 ver 0 | 8.38e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:12:08] ctx 57: 4,294,967,296 a0 in 4.7s | cumulative a0 2.491e+11 sub 23,360,203 ver 0 | 8.39e+08 a0/s | expected preimages so far 0.005
[2026-09-04 15:12:12] ctx 58: 4,294,967,296 a0 in 4.7s | cumulative a0 2.534e+11 sub 23,763,092 ver 0 | 8.40e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:17] ctx 59: 4,294,967,296 a0 in 4.7s | cumulative a0 2.577e+11 sub 24,165,991 ver 0 | 8.41e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:22] ctx 60: 4,294,967,296 a0 in 4.7s | cumulative a0 2.620e+11 sub 24,568,304 ver 0 | 8.42e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:27] ctx 61: 4,294,967,296 a0 in 4.7s | cumulative a0 2.663e+11 sub 24,971,898 ver 0 | 8.43e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:31] ctx 62: 4,294,967,296 a0 in 4.7s | cumulative a0 2.706e+11 sub 25,375,573 ver 0 | 8.44e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:36] ctx 63: 4,294,967,296 a0 in 4.7s | cumulative a0 2.749e+11 sub 25,778,705 ver 0 | 8.45e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:41] ctx 64: 4,294,967,296 a0 in 4.7s | cumulative a0 2.792e+11 sub 26,181,745 ver 0 | 8.46e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:45] ctx 65: 4,294,967,296 a0 in 4.7s | cumulative a0 2.835e+11 sub 26,585,680 ver 0 | 8.47e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:50] ctx 66: 4,294,967,296 a0 in 4.7s | cumulative a0 2.878e+11 sub 26,988,916 ver 0 | 8.48e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:12:55] ctx 67: 4,294,967,296 a0 in 4.7s | cumulative a0 2.921e+11 sub 27,391,846 ver 0 | 8.48e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:13:00] ctx 68: 4,294,967,296 a0 in 4.7s | cumulative a0 2.964e+11 sub 27,794,329 ver 0 | 8.49e+08 a0/s | expected preimages so far 0.006
[2026-09-04 15:13:04] ctx 69: 4,294,967,296 a0 in 4.7s | cumulative a0 3.006e+11 sub 28,197,851 ver 0 | 8.50e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:09] ctx 70: 4,294,967,296 a0 in 4.7s | cumulative a0 3.049e+11 sub 28,599,844 ver 0 | 8.51e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:14] ctx 71: 4,294,967,296 a0 in 4.7s | cumulative a0 3.092e+11 sub 29,003,027 ver 0 | 8.52e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:19] ctx 72: 4,294,967,296 a0 in 4.7s | cumulative a0 3.135e+11 sub 29,406,971 ver 0 | 8.52e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:23] ctx 73: 4,294,967,296 a0 in 4.7s | cumulative a0 3.178e+11 sub 29,810,365 ver 0 | 8.53e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:28] ctx 74: 4,294,967,296 a0 in 4.7s | cumulative a0 3.221e+11 sub 30,214,580 ver 0 | 8.54e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:33] ctx 75: 4,294,967,296 a0 in 4.7s | cumulative a0 3.264e+11 sub 30,617,723 ver 0 | 8.55e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:37] ctx 76: 4,294,967,296 a0 in 4.7s | cumulative a0 3.307e+11 sub 31,021,368 ver 0 | 8.55e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:42] ctx 77: 4,294,967,296 a0 in 4.7s | cumulative a0 3.350e+11 sub 31,425,183 ver 0 | 8.56e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:47] ctx 78: 4,294,967,296 a0 in 4.7s | cumulative a0 3.393e+11 sub 31,828,267 ver 0 | 8.57e+08 a0/s | expected preimages so far 0.007
[2026-09-04 15:13:52] ctx 79: 4,294,967,296 a0 in 4.7s | cumulative a0 3.436e+11 sub 32,231,196 ver 0 | 8.57e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:13:56] ctx 80: 4,294,967,296 a0 in 4.7s | cumulative a0 3.479e+11 sub 32,633,904 ver 0 | 8.58e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:14:01] ctx 81: 4,294,967,296 a0 in 4.7s | cumulative a0 3.522e+11 sub 33,036,054 ver 0 | 8.58e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:14:06] ctx 82: 4,294,967,296 a0 in 4.7s | cumulative a0 3.565e+11 sub 33,438,504 ver 0 | 8.59e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:14:10] ctx 83: 4,294,967,296 a0 in 4.7s | cumulative a0 3.608e+11 sub 33,841,578 ver 0 | 8.60e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:14:15] ctx 84: 4,294,967,296 a0 in 4.7s | cumulative a0 3.651e+11 sub 34,244,570 ver 0 | 8.60e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:14:20] ctx 85: 4,294,967,296 a0 in 4.7s | cumulative a0 3.694e+11 sub 34,649,086 ver 0 | 8.61e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:14:25] ctx 86: 4,294,967,296 a0 in 4.7s | cumulative a0 3.737e+11 sub 35,051,338 ver 0 | 8.61e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:14:29] ctx 87: 4,294,967,296 a0 in 4.7s | cumulative a0 3.780e+11 sub 35,454,452 ver 0 | 8.62e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:14:34] ctx 88: 4,294,967,296 a0 in 4.7s | cumulative a0 3.823e+11 sub 35,857,406 ver 0 | 8.62e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:14:39] ctx 89: 4,294,967,296 a0 in 4.7s | cumulative a0 3.865e+11 sub 36,260,636 ver 0 | 8.63e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:14:43] ctx 90: 4,294,967,296 a0 in 4.7s | cumulative a0 3.908e+11 sub 36,662,893 ver 0 | 8.63e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:14:48] ctx 91: 4,294,967,296 a0 in 4.7s | cumulative a0 3.951e+11 sub 37,065,089 ver 0 | 8.64e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:14:53] ctx 92: 4,294,967,296 a0 in 4.7s | cumulative a0 3.994e+11 sub 37,467,761 ver 0 | 8.64e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:14:58] ctx 93: 4,294,967,296 a0 in 4.7s | cumulative a0 4.037e+11 sub 37,870,225 ver 0 | 8.65e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:15:02] ctx 94: 4,294,967,296 a0 in 4.7s | cumulative a0 4.080e+11 sub 38,273,768 ver 0 | 8.65e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:15:07] ctx 95: 4,294,967,296 a0 in 4.7s | cumulative a0 4.123e+11 sub 38,677,314 ver 0 | 8.66e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:15:12] ctx 96: 4,294,967,296 a0 in 4.7s | cumulative a0 4.166e+11 sub 39,080,378 ver 0 | 8.66e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:15:17] ctx 97: 4,294,967,296 a0 in 4.7s | cumulative a0 4.209e+11 sub 39,483,955 ver 0 | 8.66e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:15:21] ctx 98: 4,294,967,296 a0 in 4.7s | cumulative a0 4.252e+11 sub 39,886,559 ver 0 | 8.67e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:15:26] ctx 99: 4,294,967,296 a0 in 4.7s | cumulative a0 4.295e+11 sub 40,288,661 ver 0 | 8.67e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:15:31] ctx 100: 4,294,967,296 a0 in 4.7s | cumulative a0 4.338e+11 sub 40,691,360 ver 0 | 8.68e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:15:35] ctx 101: 4,294,967,296 a0 in 4.7s | cumulative a0 4.381e+11 sub 41,094,300 ver 0 | 8.68e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:15:40] ctx 102: 4,294,967,296 a0 in 4.7s | cumulative a0 4.424e+11 sub 41,497,811 ver 0 | 8.68e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:15:45] ctx 103: 4,294,967,296 a0 in 4.7s | cumulative a0 4.467e+11 sub 41,900,730 ver 0 | 8.69e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:15:50] ctx 104: 4,294,967,296 a0 in 4.7s | cumulative a0 4.510e+11 sub 42,303,037 ver 0 | 8.69e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:15:54] ctx 105: 4,294,967,296 a0 in 4.7s | cumulative a0 4.553e+11 sub 42,706,083 ver 0 | 8.69e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:15:59] ctx 106: 4,294,967,296 a0 in 4.7s | cumulative a0 4.596e+11 sub 43,109,201 ver 0 | 8.70e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:16:04] ctx 107: 4,294,967,296 a0 in 4.7s | cumulative a0 4.639e+11 sub 43,511,819 ver 0 | 8.70e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:16:09] ctx 108: 4,294,967,296 a0 in 4.7s | cumulative a0 4.682e+11 sub 43,913,758 ver 0 | 8.70e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:16:13] ctx 109: 4,294,967,296 a0 in 4.7s | cumulative a0 4.724e+11 sub 44,316,826 ver 0 | 8.71e+08 a0/s | expected preimages so far 0.010
